latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,source_file
30.0387,75.94373,341.62,0.43,0.46,2024-11-01,08:26,N,nominal,2.0NRT,308.62,15.98,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.05161,76.07198,349.48,0.44,0.46,2024-11-01,08:26,N,nominal,2.0NRT,305.89,5.65,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.99998,75.60699,341.97,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,306.19,3.22,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.99715,75.6206,354.08,0.42,0.45,2024-11-01,08:26,N,nominal,2.0NRT,307.51,17.84,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.01609,75.80544,346.12,0.43,0.46,2024-11-01,08:26,N,nominal,2.0NRT,305.64,8.08,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.03156,75.9585,339.87,0.43,0.46,2024-11-01,08:26,N,nominal,2.0NRT,307.11,3.81,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.94923,75.20279,340.6,0.39,0.44,2024-11-01,08:26,N,nominal,2.0NRT,305.78,5.59,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.99298,75.62117,354.99,0.42,0.45,2024-11-01,08:26,N,nominal,2.0NRT,309.21,12.52,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.02047,75.89115,341.01,0.43,0.46,2024-11-01,08:26,N,nominal,2.0NRT,304.96,3.63,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.04317,76.16261,341.77,0.45,0.47,2024-11-01,08:26,N,nominal,2.0NRT,307.33,4.9,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.04363,76.16729,340.63,0.45,0.47,2024-11-01,08:26,N,nominal,2.0NRT,306.03,4.9,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.97913,75.60986,340.98,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,304.6,3.07,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.04591,76.16543,344.67,0.45,0.47,2024-11-01,08:26,N,nominal,2.0NRT,306.38,8.35,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.97208,75.51818,341.21,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,304.83,3.01,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.9778,75.60912,341.1,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,306.07,2.98,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.91595,75.12408,345.26,0.39,0.44,2024-11-01,08:26,N,nominal,2.0NRT,314.75,38.87,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.95778,75.5028,341.72,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,307.29,14.93,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.96431,75.56277,343.48,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,312.71,33.45,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.99021,75.80327,345.08,0.42,0.46,2024-11-01,08:26,N,nominal,2.0NRT,306.34,3.37,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.92647,75.25569,340.81,0.4,0.44,2024-11-01,08:26,N,nominal,2.0NRT,305.53,2.52,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.95596,75.52473,333.67,0.41,0.45,2024-11-01,08:26,N,low,2.0NRT,304.42,2.76,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.95089,75.51675,341.59,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,306.2,5.65,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.94859,75.53442,338.74,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,307.93,3.24,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.21398,75.7289,343.1,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,308.62,7.1,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.25196,76.12471,333.76,0.43,0.46,2024-11-01,08:26,N,low,2.0NRT,305.31,2.72,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.20658,75.73859,353.23,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,317.58,49.32,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.20038,76.12698,338.07,0.43,0.46,2024-11-01,08:26,N,nominal,2.0NRT,303.33,1.61,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.23919,76.74114,334.26,0.47,0.48,2024-11-01,08:26,N,nominal,2.0NRT,304.57,3.95,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.22095,76.5989,339.26,0.46,0.47,2024-11-01,08:26,N,nominal,2.0NRT,303.39,4.17,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
28.97827,75.91704,342.71,0.42,0.45,2024-11-01,08:26,N,nominal,2.0NRT,305.18,4.85,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
28.97454,75.92196,336.53,0.42,0.45,2024-11-01,08:26,N,nominal,2.0NRT,305.17,2.43,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.47745,75.63474,332.39,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,304.22,1.55,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.48651,76.04082,339.98,0.43,0.46,2024-11-01,08:26,N,nominal,2.0NRT,305.42,3.42,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.45958,76.1547,341.23,0.44,0.46,2024-11-01,08:26,N,nominal,2.0NRT,302.94,2.84,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.32944,75.57995,333.53,0.41,0.45,2024-11-01,08:26,N,nominal,2.0NRT,303.99,1.36,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.45628,76.95342,331.74,0.49,0.48,2024-11-01,08:26,N,nominal,2.0NRT,302.7,1.92,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.79826,75.88264,302.8,0.41,0.37,2024-11-01,20:51,N,nominal,2.0NRT,289.35,2.19,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.72894,76.2345,299.53,0.42,0.38,2024-11-01,20:51,N,nominal,2.0NRT,288.14,0.4,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.86302,75.40787,304.13,0.4,0.37,2024-11-01,20:51,N,nominal,2.0NRT,287.37,0.99,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.79751,75.8869,328.43,0.41,0.37,2024-11-01,20:51,N,nominal,2.0NRT,291.06,2.39,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.89129,75.6096,303.61,0.4,0.37,2024-11-01,20:51,N,nominal,2.0NRT,288.4,0.6,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.90161,75.91383,305.07,0.41,0.37,2024-11-01,20:51,N,nominal,2.0NRT,292.22,0.37,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.91388,76.12698,325.59,0.42,0.37,2024-11-01,20:51,N,nominal,2.0NRT,288.01,2.46,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.91729,76.12778,313.05,0.42,0.37,2024-11-01,20:51,N,nominal,2.0NRT,289.39,1.17,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.82814,75.40146,304.37,0.4,0.37,2024-11-01,20:51,N,nominal,2.0NRT,286.21,0.41,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.46993,76.60123,299.81,0.44,0.38,2024-11-01,20:51,N,nominal,2.0NRT,289.18,0.42,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.13728,76.18392,300.27,0.43,0.38,2024-11-01,20:51,N,nominal,2.0NRT,287.08,0.48,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.60744,76.5834,328.89,0.45,0.39,2024-11-01,20:51,N,nominal,2.0NRT,290.96,12.17,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.60661,76.58795,309.85,0.45,0.39,2024-11-01,20:51,N,nominal,2.0NRT,291.86,9.75,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.70174,75.95807,297.93,0.42,0.38,2024-11-01,20:51,N,nominal,2.0NRT,287.76,0.57,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.12616,75.77721,304.28,0.42,0.38,2024-11-01,20:53,N,nominal,2.0NRT,293.36,0.65,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.49999,75.01321,310.38,0.4,0.37,2024-11-01,20:53,N,nominal,2.0NRT,290.55,0.88,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
29.50088,75.01191,308.7,0.4,0.37,2024-11-01,20:53,N,nominal,2.0NRT,290.24,0.91,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
28.19865,76.87361,307.76,0.48,0.4,2024-11-01,20:53,N,nominal,2.0NRT,292.4,1.32,N,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024306.txt
30.07065,75.36347,341.65,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,308.57,9.38,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.14318,75.88296,342.3,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.12,4.13,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.04662,75.2429,336.66,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,306.83,2.7,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.10598,75.66404,334.86,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,304.37,1.92,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.12837,75.82579,334.71,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,305.91,3.07,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.03698,75.2609,343.06,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,307.06,5.56,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.11054,75.77718,338.02,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,309.84,10.1,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.99674,75.00748,336.68,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,307.72,3.2,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.11883,75.86099,341.62,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,305.36,5.85,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.21721,76.57745,343.26,0.42,0.38,2024-11-02,08:07,N,nominal,2.0NRT,307.05,8.04,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.08688,75.65845,338.33,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.76,3.06,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.17794,76.3139,346.95,0.41,0.37,2024-11-02,08:07,N,nominal,2.0NRT,308.15,13.95,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.06953,75.56036,341.94,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,304.65,3.72,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.09749,75.75831,334.82,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.55,3.32,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.07781,75.64321,334.49,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,308.66,5.11,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.01794,75.24786,331.73,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,306.58,1.91,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.07445,75.64384,337.9,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,311.3,5.11,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.16882,76.32433,330.17,0.41,0.37,2024-11-02,08:07,N,nominal,2.0NRT,304.94,1.4,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.16266,76.38268,334.34,0.41,0.37,2024-11-02,08:07,N,low,2.0NRT,307.43,7.72,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.00533,75.27938,333.51,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,305.27,1.65,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.02465,75.43855,342.99,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,312.17,16.06,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.99049,75.22398,339.24,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,305.43,4.69,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.98716,75.22461,334.36,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,305.5,4.69,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.12286,76.2187,333.04,0.41,0.37,2024-11-02,08:07,N,nominal,2.0NRT,305.74,2.62,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.05119,75.72438,333.29,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,305.37,2.56,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.11944,76.21931,339.19,0.41,0.37,2024-11-02,08:07,N,nominal,2.0NRT,307.09,2.62,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.14146,76.38205,333.78,0.41,0.37,2024-11-02,08:07,N,nominal,2.0NRT,304.14,1.44,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.06631,75.85781,335.62,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,308.47,2.85,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.99122,75.34871,334.4,0.39,0.36,2024-11-02,08:07,N,low,2.0NRT,307.23,6.91,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.04529,75.80622,341.63,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,308.87,3.09,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.05508,75.87695,331.98,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,304.25,1.37,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.06155,75.97434,334.83,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,305.64,3.46,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.02767,75.75419,336.07,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.43,7.22,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.08058,76.1393,337.69,0.41,0.37,2024-11-02,08:07,N,nominal,2.0NRT,304.48,3.3,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.0823,76.152,333.58,0.41,0.37,2024-11-02,08:07,N,low,2.0NRT,304.68,1.61,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.02257,75.7424,341.47,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,305.2,7.51,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.04039,75.87111,346.82,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.94,5.52,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.99445,75.56591,336.92,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,305.58,3.66,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.01862,75.73889,339.24,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.55,7.51,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.01919,75.74302,348.61,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,311.45,7.51,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.99636,75.62877,334.51,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,308.22,6.5,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.95328,75.34752,334.97,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,305.44,4.49,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.97747,75.51865,340.47,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,305.89,12.03,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.98322,75.55959,335.52,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,309.03,4.21,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.98733,75.61358,334.19,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.69,2.86,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.00226,75.7207,341.38,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,308.22,6.74,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.9864,75.61269,335.55,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.17,2.08,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.00158,75.71974,344.41,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,308.45,4.73,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.93925,75.30755,330.11,0.39,0.36,2024-11-02,08:07,N,low,2.0NRT,304.89,1.79,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.02458,75.93271,336.36,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,307.48,3.4,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.02527,75.96259,332.44,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.06,1.1,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.99694,75.80973,334.96,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,306.66,7.82,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.11793,76.69196,345.91,0.42,0.38,2024-11-02,08:07,N,nominal,2.0NRT,303.59,6.53,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.92605,75.43095,334.38,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,306.29,3.17,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.01182,76.19377,334.53,0.41,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.49,1.21,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.98182,76.00052,333.64,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,307.47,6.66,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.96862,75.93008,336.7,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,305.08,3.67,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
30.06873,76.69605,333.24,0.42,0.38,2024-11-02,08:07,N,low,2.0NRT,305.73,6.41,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.87751,75.33168,334.21,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,306.9,1.46,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.88504,75.3844,343.62,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,305.35,4.11,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.91127,75.61823,335.83,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,305.07,2.92,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.90791,75.61885,335.84,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,306.19,2.92,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.95806,76.00484,336.83,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,307.66,14.58,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.99084,76.24539,348.37,0.41,0.37,2024-11-02,08:07,N,nominal,2.0NRT,308.39,9.36,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.97714,76.22174,335.09,0.41,0.37,2024-11-02,08:07,N,nominal,2.0NRT,304.83,3.09,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.85089,75.36167,346.36,0.39,0.36,2024-11-02,08:07,N,nominal,2.0NRT,307.69,7.15,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.87978,75.59044,344.08,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,310.11,7.31,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.85439,75.61563,345.65,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.49,7.68,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.92413,76.11355,335.81,0.41,0.37,2024-11-02,08:07,N,nominal,2.0NRT,307.41,6.91,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.86729,75.73123,330.13,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,304.85,1.93,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.89195,75.98186,336.06,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.25,3.8,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.86105,75.85954,340.65,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,306.59,4.91,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.85767,75.86016,347.21,0.4,0.37,2024-11-02,08:07,N,nominal,2.0NRT,311.48,10.07,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.81339,75.59385,332.24,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,305.69,3.55,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.8561,75.89874,333.81,0.4,0.37,2024-11-02,08:07,N,low,2.0NRT,305.58,1.37,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
29.88904,76.16306,334.94,0.41,0.37,2024-11-02,08:07,N,low,2.0NRT,308.87,4.07,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024307.txt
